src-text	src-lang	tgt-text	tgt-lang	tgt-lang-var
bonnet	eng	kokrhél	ces	10041
cap	eng	kokrhél	ces	10041
bonnet	eng	kokrhél	ces	10041
cap	eng	kokrhél	ces	10041
cap	eng	kaškét	ces	10041
joker	eng	šôt	ces	10041
joker	eng	šôti	ces	10041
whistle	eng	féfara	ces	10041
fellow	eng	foreják	ces	10041
woman	eng	haňbôla	ces	10041
woman	eng	naňbôlena	ces	10041
fool	eng	héhôla	ces	10041
head	eng	gebôla	ces	10041
jug	eng	záhrlák	ces	10041
nonsense	eng	kepské	ces	10041
nonsense	eng	-á	ces	10041
fool	eng	ťôkan	ces	10041
pea	eng	pôčálka	ces	10041
pea	eng	pôčálka	ces	10041
pea	eng	pučálka	ces	10041
pea	eng	pučálka	ces	10041
hump	eng	žbrdolek	ces	10041
cup	eng	čapáček	ces	10041
cup	eng	bôclák	ces	10041
handful	eng	késtkê	ces	10041
pear tree	eng	hrôšenka	ces	10041
pear tree	eng	vêlizt na hrôškô	ces	10041
chap	eng	čuňa	ces	10041
trap	eng	paščêka	ces	10041
small star	eng	vězdička	ces	10041
star	eng	vězdička	ces	10041
stars	eng	vězdička	ces	10041
small star	eng	vězdičkê	ces	10041
star	eng	vězdičkê	ces	10041
stars	eng	vězdičkê	ces	10041
small star	eng	vězdê	ces	10041
star	eng	vězdê	ces	10041
stars	eng	vězdê	ces	10041
catkin	eng	koťátka	ces	10041
catkin	eng	kočêčkê	ces	10041
food	eng	požêva	ces	10041
food	eng	s požêvó	ces	10041
dahlia	eng	deorgêňa	ces	10041
coat	eng	kabišón	ces	10041
jacket	eng	kabišón	ces	10041
coat	eng	ôtikáček	ces	10041
coat	eng	córák	ces	10041
jacket	eng	čamarka	ces	10041
container	eng	trečaf	ces	10041
pantie	eng	gaťkê	ces	10041
panty	eng	gaťkê	ces	10041
scanty	eng	gaťkê	ces	10041
pants	eng	gatě	ces	10041
carnation	eng	hřebiček	ces	10041
little boy	eng	fedréšek	ces	10041
slide	eng	hajsávat se	ces	10041
lad	eng	frôcek	ces	10041
boy	eng	hajsón	ces	10041
boy	eng	klôčêsko	ces	10041
boy	eng	klôčêska	ces	10041
mustache	eng	šnurport	ces	10041
priest	eng	panáček	ces	10041
button	eng	bleška	ces	10041
grasshopper	eng	zelené kuň	ces	10041
peg	eng	flokê	ces	10041
pegs	eng	flokê	ces	10041
small room	eng	curdík	ces	10041
cone	eng	škarnótka	ces	10041
wind vane	eng	koróbička	ces	10041
trough	eng	lomfešt	ces	10041
ball	eng	bakôla	ces	10041
tackle	eng	hřébat	ces	10041
piece	eng	côrdik	ces	10041
bit	eng	côrdik	ces	10041
braces	eng	šrákê	ces	10041
rootlet	eng	mrcásek	ces	10041
small root	eng	mrcásek	ces	10041
packet	eng	paklêčka	ces	10041
small box	eng	paklêčka	ces	10041
walk	eng	šmarovat	ces	10041
region	eng	kré	ces	10041
territory	eng	kré	ces	10041
side	eng	kréni	ces	10041
stoup	eng	žehnáček	ces	10041
hack	eng	špičák	ces	10041
corn	eng	tôrkêň	ces	10041
ball	eng	bambôlka	ces	10041
shed	eng	šupna	ces	10041
piece	eng	lônt	ces	10041
piece	eng	kôse	ces	10041
roll	eng	kotólet	ces	10041
meanie	eng	držkožka	ces	10041
rope	eng	kamenická niť	ces	10041
bench	eng	kanapél	ces	10041
skull	eng	lebeňa	ces	10041
head	eng	lebeňa	ces	10041
cheek	eng	škraně	ces	10041
crack	eng	pôkat	ces	10041
spoon	eng	žêca	ces	10041
spoon	eng	žêčka	ces	10041
teaspoon	eng	žêčka	ces	10041
spoon	eng	žêčkê	ces	10041
teaspoon	eng	žêčkê	ces	10041
spoon	eng	žêčenka	ces	10041
teaspoon	eng	žêčenka	ces	10041
spoon	eng	žêčenkê	ces	10041
teaspoon	eng	žêčenkê	ces	10041
head	eng	pálka	ces	10041
pet	eng	môchlat	ces	10041
sweet	eng	mêdylko	ces	10041
sweet	eng	mêdylka	ces	10041
gap	eng	fôk	ces	10041
miss	eng	simnót se	ces	10041
hammer	eng	chňápat	ces	10041
miller	eng	mênář	ces	10041
bitch	eng	kanária	ces	10041
mouse	eng	mêšêčka	ces	10041
shed	eng	nacecónit	ces	10041
bar	eng	šenteš	ces	10041
spit	eng	naplôt	ces	10041
grip	eng	munštok	ces	10041
knife	eng	pajzák	ces	10041
knife	eng	žabikôch	ces	10041
well	eng	tož	ces	10041
well	eng	tož tak	ces	10041
pebble	eng	křemela	ces	10041
collar	eng	placák	ces	10041
spit	eng	odplôt	ces	10041
eyes	eng	čgále	ces	10041
eyes	eng	okále	ces	10041
eyes	eng	zgále	ces	10041
shutter	eng	šalofenstrê	ces	10041
columbine	eng	čepec	ces	10041
eight	eng	ale osmé	ces	10041
eight	eng	osmá	ces	10041
pillow	eng	ostenka - ostenčêca	ces	10041
pillow	eng	ostenka - ostenčêca	ces	10041
sausage	eng	viřtle	ces	10041
stove	eng	pecóch	ces	10041
pan	eng	brôtvan	ces	10041
whistle	eng	fifolêt	ces	10041
lid	eng	skřêdylka	ces	10041
lid	eng	křêdylka	ces	10041
kiss	eng	polóbnót	ces	10041
shelf	eng	lêštva	ces	10041
crease	eng	poďôchlêt	ces	10041
blink	eng	mžórat	ces	10041
bed	eng	lužko	ces	10041
grimace	eng	šklibit se	ces	10041
flow	eng	cecórek	ces	10041
flow	eng	cecór	ces	10041
flow	eng	cecórem	ces	10041
walk	eng	propabócet	ces	10041
braces	eng	tháček	ces	10041
braces	eng	tháček	ces	10041
blister	eng	pliskéř	ces	10041
blister	eng	plêskéř	ces	10041
blister	eng	pôchéř	ces	10041
bud	eng	pôk	ces	10041
bud	eng	pôkê	ces	10041
tub	eng	pôtna	ces	10041
tub	eng	pôtynka	ces	10041
pouch	eng	kočêčák	ces	10041
shower	eng	náhlék	ces	10041
roll	eng	přêkotólet	ces	10041
whipping stick	eng	palaška	ces	10041
punch	eng	ždrc	ces	10041
punch	eng	ždrce	ces	10041
pub	eng	rešteraci	ces	10041
corner	eng	rožni	ces	10041
tree frog	eng	janek zelené	ces	10041
swingletree	eng	brdečko	ces	10041
little hand	eng	rôčenka	ces	10041
little hand	eng	rôčenkê	ces	10041
small hand	eng	ručenka	ces	10041
small hand	eng	ručenky nebo rôčenka	ces	10041
small hand	eng	rôčenke	ces	10041
hand	eng	rôka	ces	10041
hand	eng	rôkê	ces	10041
furrow	eng	járek	ces	10041
hammer	eng	bremelêca	ces	10041
chump	eng	bremelêca	ces	10041
drawing	eng	rêse	ces	10041
needle	eng	répat	ces	10041
kid	eng	répat	ces	10041
stair	eng	člôpek	ces	10041
seven	eng	ale sedmé	ces	10041
seven	eng	sedmá	ces	10041
sieve	eng	řičêca	ces	10041
sieve	eng	řečêca	ces	10041
slide	eng	sklóhnót	ces	10041
sweet	eng	slači	ces	10041
sweet	eng	néslači	ces	10041
bag	eng	soturkê	ces	10041
rose	eng	slizová ruža	ces	10041
spit	eng	grêntê	ces	10041
bib	eng	grêntê	ces	10041
spit	eng	grêntáček	ces	10041
bib	eng	grêntáček	ces	10041
smile	eng	ščôřêt se	ces	10041
smile	eng	ščôřêt se	ces	10041
smile	eng	ôščôřovat se	ces	10041
smile	eng	ôščôřovat se	ces	10041
smile	eng	ščóhlêt	ces	10041
giggler	eng	řehôla	ces	10041
jolly fellow	eng	řehôla	ces	10041
underpants	eng	untrcajkê	ces	10041
stove	eng	šporhelt	ces	10041
straw	eng	pápeni	ces	10041
hammer	eng	sklóct	ces	10041
nail	eng	sklóct	ces	10041
skirt	eng	šorec	ces	10041
whistle	eng	- septět	ces	10041
son	eng	sênek	ces	10041
boy	eng	sênek	ces	10041
little boy	eng	sênek	ces	10041
son	eng	sêneček	ces	10041
boy	eng	sêneček	ces	10041
little boy	eng	sêneček	ces	10041
pill	eng	paták	ces	10041
pill	eng	patákê	ces	10041
dancer	eng	vodička	ces	10041
paw	eng	paprča	ces	10041
slug	eng	vařbôchta	ces	10041
wheelbarrow	eng	tragač	ces	10041
canvas	eng	nářêtek	ces	10041
fool	eng	ošôsta	ces	10041
pool	eng	tôňa	ces	10041
pencil	eng	blajštyf	ces	10041
pale	eng	pléščka	ces	10041
picket	eng	pléščka	ces	10041
slip	eng	ôklóhnót	ces	10041
slice	eng	švajcnót	ces	10041
smile	eng	côlêt se	ces	10041
knot	eng	hôzílek	ces	10041
bundle	eng	hôzílek	ces	10041
sting	eng	ôščépnót	ces	10041
sting	eng	ôščépnôti	ces	10041
dragonfly	eng	šédlo	ces	10041
dragonfly	eng	žengla	ces	10041
celebration	eng	hrôbá	ces	10041
cover	eng	věka	ces	10041
top	eng	věka	ces	10041
fairy	eng	Břehôla	ces	10041
gale	eng	vichořêsko	ces	10041
flag	eng	fána	ces	10041
beard	eng	fósa	ces	10041
carriage	eng	karéta	ces	10041
wrinkle	eng	krabaté	ces	10041
wrinkled	eng	krabaté	ces	10041
notch	eng	bróbek	ces	10041
carriage	eng	rakôšák	ces	10041
waggon	eng	platón	ces	10041
waggon	eng	platóňák	ces	10041
sausage	eng	cergulát	ces	10041
pub	eng	šenkovňa	ces	10041
height	eng	véška n. zvéška	ces	10041
bum	eng	dôpa	ces	10041
arse	eng	dôpa	ces	10041
stick	eng	zapchnót	ces	10041
smile	eng	zaščôřêt se	ces	10041
serenade	eng	štandrle	ces	10041
pie	eng	kôcmoch	ces	10041
pie	eng	zaviják	ces	10041
thief	eng	pajzloň	ces	10041
grin	eng	zôbit se	ces	10041
cone	eng	barôša	ces	10041
cone	eng	barôše	ces	10041
braces	eng	šandê	ces	10041
modicum	eng	ščepka	ces	10041
modicum	eng	ščepetka	ces	10041
pointed	eng	špidlaté	ces	10041
butcherbird	eng	strakoš	ces	10041
butcherbird	eng	ťôhyk	ces	10041
cart	eng	žebří	ces	10041
cart	eng	řebřêňák	ces	10041
woman	eng	rožčipka	ces	10041
woman	eng	čaplenka	ces	10041
woman	eng	robê	ces	10041
chair	eng	legát	ces	10041
chair	eng	stolêce	ces	10041
chair	eng	štokrlátko	ces	10041
radish	eng	ředekva	ces	10041
-	eng	-	ces	106
-	deu	-	ces	106
-	eng	-	ces	106
-	deu	-	ces	106
-	eng	-	ces	106
frérot	fra	bráška	ces	106
azulejo	spa	chrpa	ces	106
azulejo	spa	chrpa	ces	106
azulejo	spa	chrpa	ces	106
azulejo	spa	chrpa	ces	106
backyard	eng	dvorek	ces	106
curtilage	eng	dvorek	ces	106
yard	eng	dvorek	ces	106
дворик	rus	dvorek	ces	106
backyard	eng	dvorek	ces	106
curtilage	eng	dvorek	ces	106
yard	eng	dvorek	ces	106
patio	spa	dvorek	ces	106
backyard	eng	dvorek	ces	106
curtilage	eng	dvorek	ces	106
yard	eng	dvorek	ces	106
yard	eng	dvorek	ces	106
Hof	deu	dvorek	ces	106
cour	fra	dvorek	ces	106
jardin	fra	dvorek	ces	106
erf	nld	dvorek	ces	106
дво́рик	rus	dvorek	ces	106
двор	rus	dvorek	ces	106
patio	spa	dvorek	ces	106
дворик	rus	dvorek	ces	106
Garten hinter dem Haus	deu	dvorek	ces	106
Garten…	deu	dvorek	ces	106
Hinterhof	deu	dvorek	ces	106
backyard	eng	dvorek	ces	106
arrière-cour	fra	dvorek	ces	106
achtertuin	nld	dvorek	ces	106
задний двор	rus	dvorek	ces	106
patio trasero	spa	dvorek	ces	106
traspatio	spa	dvorek	ces	106
Garten	deu	dvorek	ces	106
jardin	fra	dvorek	ces	106
omgeving	nld	dvorek	ces	106
tuin	nld	dvorek	ces	106
сад	rus	dvorek	ces	106
chaîne	fra	dopravník	ces	106
cadena	spa	dopravník	ces	106
устройство	rus	dodání	ces	106
crest	eng	erb	ces	106
crest	eng	erb	ces	106
escudo	spa	erb	ces	106
crest	eng	erb	ces	106
crest	eng	erb	ces	106
Wappenschild	deu	erb	ces	106
escudo	spa	erb	ces	106
escudo	spa	erb	ces	106
Wappenschild	deu	erb	ces	106
escudo	spa	erb	ces	106
bulbil	eng	hlízka	ces	106
bulbil	eng	hlízka	ces	106
bulbil	eng	hlízka	ces	106
kleine Zwiebel	deu	hlízka	ces	106
mount	eng	inscenovat	ces	106
mount	eng	inscenovat	ces	106
clause	eng	klauzule	ces	106
article	eng	klauzule	ces	106
clause	eng	klauzule	ces	106
clause	eng	klauzule	ces	106
clause	eng	klauzule	ces	106
статья	rus	klauzule	ces	106
clause	eng	klauzule	ces	106
laguna	spa	laguna	ces	106
laguna	spa	laguna	ces	106
laguna	spa	laguna	ces	106
laguna	spa	laguna	ces	106
laguna	spa	laguna	ces	106
laguna	spa	laguna	ces	106
pond	eng	laguna	ces	106
laguna	spa	laguna	ces	106
moment	eng	mžik	ces	106
миг	rus	mžik	ces	106
миг	rus	mžik	ces	106
момент	rus	mžik	ces	106
мгновение	rus	mžik	ces	106
moment	eng	mžik	ces	106
Augenblick	deu	mžik	ces	106
momento	spa	mžik	ces	106
moment	eng	mžik	ces	106
blink	eng	mžik	ces	106
миг	rus	mžik	ces	106
Augenblick	deu	mžik	ces	106
moment	eng	mžik	ces	106
instant	eng	mžik	ces	106
instant	fra	mžik	ces	106
moment	fra	mžik	ces	106
ogenblik	nld	mžik	ces	106
oogwenk	nld	mžik	ces	106
momento	spa	mžik	ces	106
instante	spa	mžik	ces	106
Moment	deu	mžik	ces	106
moment	eng	mžik	ces	106
second	eng	mžik	ces	106
instant	fra	mžik	ces	106
moment	fra	mžik	ces	106
instante	spa	mžik	ces	106
momento	spa	mžik	ces	106
Sekunde	deu	mžik	ces	106
seconde	fra	mžik	ces	106
moment	nld	mžik	ces	106
ogenblik	nld	mžik	ces	106
tel	nld	mžik	ces	106
segundo	spa	mžik	ces	106
Augenblick	deu	mžik	ces	106
Sekundenbruchteil	deu	mžik	ces	106
Wimpernschlag	deu	mžik	ces	106
jiffy	eng	mžik	ces	106
split second	eng	mžik	ces	106
seconde	nld	mžik	ces	106
мгновение	rus	mžik	ces	106
мелькание	rus	mžik	ces	106
миг	rus	mžik	ces	106
santiamén	spa	mžik	ces	106
Muster	deu	muster	ces	106
Pustel	deu	neštovička	ces	106
fence	eng	ohrada	ces	106
двор	rus	ohrada	ces	106
fence	eng	ohrada	ces	106
pale	eng	ohrada	ces	106
Zaun	deu	ohrada	ces	106
hekje	nld	ohrada	ces	106
fence	eng	ohrada	ces	106
Zaun	deu	ohrada	ces	106
fence	eng	ohrada	ces	106
fence	eng	ohrada	ces	106
Zaun	deu	ohrada	ces	106
fence	eng	ohrada	ces	106
fence	eng	ohrada	ces	106
Gitterzaun	deu	ohrada	ces	106
Zaun	deu	ohrada	ces	106
fence	eng	ohrada	ces	106
кол	rus	ohrada	ces	106
dust	eng	posypat	ces	106
flour	eng	posypat	ces	106
dust	eng	posypat	ces	106
flour	eng	posypat	ces	106
bakmeel	nld	posypat	ces	106
spruit	nld	potomci	ces	106
zaad	nld	potomci	ces	106
ray	eng	polopřímka	ces	106
ray	eng	polopřímka	ces	106
ray	eng	polopřímka	ces	106
beginning	eng	počíti	ces	106
contribution	eng	přínos	ces	106
contribution	eng	přínos	ces	106
Beitrag	deu	přínos	ces	106
contribution	eng	přínos	ces	106
contribution	eng	přínos	ces	106
Beitrag	deu	přínos	ces	106
recurso	spa	přínos	ces	106
thread	eng	příze	ces	106
нитка	rus	příze	ces	106
thread	eng	příze	ces	106
thread	eng	příze	ces	106
rope	eng	příze	ces	106
string	eng	příze	ces	106
thread	eng	příze	ces	106
нитка	rus	příze	ces	106
нить	rus	příze	ces	106
crack	eng	rozbít	ces	106
crack	eng	rozbít	ces	106
stunner	eng	senzace	ces	106
stunner	eng	senzace	ces	106
stunner	eng	senzace	ces	106
шкаф	rus	skříň	ces	106
cubicle	eng	skříň	ces	106
коробка	rus	skříň	ces	106
шкаф	rus	skříň	ces	106
шкаф	rus	skříň	ces	106
шкаф	rus	skříň	ces	106
box	eng	skříň	ces	106
cabinet	eng	skříň	ces	106
case	eng	skříň	ces	106
cubicle	eng	skříň	ces	106
coffre	fra	skříň	ces	106
cubicle	eng	skříň	ces	106
Kasten	deu	skříň	ces	106
cabinet	eng	skříň	ces	106
шкаф	rus	skříň	ces	106
шкаф	rus	skříň	ces	106
шкаф	rus	skříň	ces	106
Kasten	deu	skříň	ces	106
cabinet	eng	skříň	ces	106
Kasten	deu	skříň	ces	106
cabinet	eng	skříň	ces	106
шкаф	rus	skříň	ces	106
piece	eng	skladba	ces	106
строение	rus	skladba	ces	106
piece	eng	skladba	ces	106
fabric	eng	skladba	ces	106
pattern	eng	skladba	ces	106
structure	eng	skladba	ces	106
score	eng	skladba	ces	106
zuilengang	nld	sloupoví	ces	106
portiek	nld	sloupoví	ces	106
zuilengang	nld	sloupoví	ces	106
base	eng	spodina	ces	106
scum	eng	spodina	ces	106
base	eng	spodina	ces	106
scum	eng	spodina	ces	106
scum	eng	spodina	ces	106
tige	fra	stonek	ces	106
tige	fra	stonek	ces	106
tige	fra	stonek	ces	106
coupe	fra	střih	ces	106
figure	fra	tvář	ces	106
face	eng	tvář	ces	106
faz	spa	tvář	ces	106
лицо	rus	tvář	ces	106
face	eng	tvář	ces	106
mug	eng	tvář	ces	106
Backe	deu	tvář	ces	106
Wange	deu	tvář	ces	106
wang	nld	tvář	ces	106
joue	fra	tvář	ces	106
mejilla	spa	tvář	ces	106
щека	rus	tvář	ces	106
cheek	eng	tvář	ces	106
лицо	rus	tvář	ces	106
щека	rus	tvář	ces	106
лицо	rus	tvář	ces	106
щека	rus	tvář	ces	106
лицо	rus	tvář	ces	106
щека	rus	tvář	ces	106
cheek	eng	tvář	ces	106
face	eng	tvář	ces	106
figure	fra	tvář	ces	106
joue	fra	tvář	ces	106
Miene	deu	tvář	ces	106
Wange	deu	tvář	ces	106
Backe	deu	tvář	ces	106
faz	spa	tvář	ces	106
mejilla	spa	tvář	ces	106
cheek	eng	tvář	ces	106
face	eng	tvář	ces	106
face	eng	tvář	ces	106
лицо	rus	tvář	ces	106
лицо	rus	tvář	ces	106
face	eng	tvář	ces	106
face	eng	tvář	ces	106
face	eng	tvář	ces	106
face	eng	tvář	ces	106
face	eng	tvář	ces	106
face	eng	tvář	ces	106
Backe	deu	tvář	ces	106
joue	fra	tvář	ces	106
carrillo	spa	tvář	ces	106
mejilla	spa	tvář	ces	106
Miene	deu	tvář	ces	106
face	eng	tvář	ces	106
Wange	deu	tvář	ces	106
cheek	eng	tvář	ces	106
joue	fra	tvář	ces	106
wang	nld	tvář	ces	106
щека	rus	tvář	ces	106
mejilla	spa	tvář	ces	106
face	eng	tvář	ces	106
mueca	spa	tvář	ces	106
face	eng	tvář	ces	106
figure	fra	tvář	ces	106
faz	spa	tvář	ces	106
Wange	deu	tvář	ces	106
Backe	deu	tvář	ces	106
joue	fra	tvář	ces	106
wang	nld	tvář	ces	106
Wange	deu	tvář	ces	106
Backe	deu	tvář	ces	106
cheek	eng	tvář	ces	106
joue	fra	tvář	ces	106
wang	nld	tvář	ces	106
щека	rus	tvář	ces	106
mejilla	spa	tvář	ces	106
лицо	rus	tvář	ces	106
mug	eng	tvář	ces	106
face	eng	tvář	ces	106
лицо	rus	tvář	ces	106
Wange	deu	tvář	ces	106
Backe	deu	tvář	ces	106
cheek	eng	tvář	ces	106
joue	fra	tvář	ces	106
щека	rus	tvář	ces	106
mejilla	spa	tvář	ces	106
face	eng	tvář	ces	106
figure	fra	tvář	ces	106
лицо	rus	tvář	ces	106
faz	spa	tvář	ces	106
face	eng	tvář	ces	106
лицо	rus	tvář	ces	106
faz	spa	tvář	ces	106
лицо	rus	tvář	ces	106
face	eng	tvář	ces	106
faz	spa	tvář	ces	106
щека	rus	tvář	ces	106
-n	deu	tvář	ces	106
cheek	eng	tvář	ces	106
joue	fra	tvář	ces	106
wang	nld	tvář	ces	106
papo	spa	tvář	ces	106
carrillo	spa	tvář	ces	106
mejilla	spa	tvář	ces	106
face	eng	tvář	ces	106
figure	fra	tvář	ces	106
Backe	deu	tvář	ces	106
Miene	deu	tvář	ces	106
Stirn	deu	tvář	ces	106
Wange	deu	tvář	ces	106
face	eng	tvář	ces	106
sass	eng	tvář	ces	106
fesse	fra	tvář	ces	106
joue	fra	tvář	ces	106
koon	nld	tvář	ces	106
wang	nld	tvář	ces	106
лицо	rus	tvář	ces	106
щека	rus	tvář	ces	106
щечка	rus	tvář	ces	106
cacha	spa	tvář	ces	106
mejilla	spa	tvář	ces	106
nalga	spa	tvář	ces	106
Backe	deu	tvář	ces	106
cheek	eng	tvář	ces	106
wang	nld	tvář	ces	106
mejilla	spa	tvář	ces	106
joue	fra	tvář	ces	106
щека	rus	tvář	ces	106
Wange	deu	tvář	ces	106
лицо	rus	tvář	ces	106
face	eng	tvář	ces	106
полотно	rus	těleso	ces	106
deeltje	nld	těleso	ces	106
deel	nld	těleso	ces	106
model	eng	vymodelovat	ces	106
groove	eng	zářez	ces	106
ranura	spa	zářez	ces	106
вырез	rus	zářez	ces	106
желобок	rus	zářez	ces	106
паз	rus	zářez	ces	106
привычка	rus	zářez	ces	106
рутина	rus	zářez	ces	106
kerf	eng	zářez	ces	106
notch	eng	zářez	ces	106
score	eng	zářez	ces	106
прорез	rus	zářez	ces	106
шлиц	rus	zářez	ces	106
прорезь	rus	zářez	ces	106
вырез	rus	zářez	ces	106
notch	eng	zářez	ces	106
kerf	eng	zářez	ces	106
score	eng	zářez	ces	106
ranura	spa	zářez	ces	106
kerf	eng	zářez	ces	106
notch	eng	zářez	ces	106
notch	eng	zářez	ces	106
groove	eng	zářez	ces	106
колея́	rus	zářez	ces	106
rainure	fra	zářez	ces	106
sillon	fra	zářez	ces	106
inkerving	nld	zářez	ces	106
вы́рез	rus	zářez	ces	106
наре́з	rus	zářez	ces	106
паз	rus	zářez	ces	106
желобо́к	rus	zářez	ces	106
acanaladura	spa	zářez	ces	106
surco	spa	zářez	ces	106
estría	spa	zářez	ces	106
hendidura	spa	zářez	ces	106
ranura	spa	zářez	ces	106
canal	spa	zářez	ces	106
notch	eng	zářez	ces	106
inkerving	nld	zářez	ces	106
dash	eng	úprk	ces	106
dash	eng	úprk	ces	106
dash	eng	úprk	ces	106
побе́г	rus	úprk	ces	106
handcuffs	eng	želízka	ces	106
handcuffs	eng	želízka	ces	106
handcuffs	eng	želízka	ces	106
esposas	spa	želízka	ces	106
handcuffs	eng	želízka	ces	106
Handschellen	deu	želízka	ces	106
Handfesseln	deu	želízka	ces	106
menottes	fra	želízka	ces	106
handboeien	nld	želízka	ces	106
нару́чники	rus	želízka	ces	106
menotte	fra	želízka	ces	106
Handschelle	deu	želízka	ces	106
handcuffs	eng	želízka	ces	106
handboeien	nld	želízka	ces	106
наручники	rus	želízka	ces	106
esposas	spa	želízka	ces	106
кандалы	rus	želízka	ces	106
Ketten	deu	želízka	ces	106
Fesseln	deu	želízka	ces	106
irons	eng	želízka	ces	106
manacles	eng	želízka	ces	106
fetters	eng	želízka	ces	106
shackles	eng	želízka	ces	106
fers	fra	želízka	ces	106
grillos	spa	želízka	ces	106
grilletes	spa	želízka	ces	106
hierros	spa	želízka	ces	106
sharp	eng	-is	ces	106
dièse	fra	-is	ces	106
sostenido	spa	-is	ces	106
sharp	eng	-is	ces	106
sostenido	spa	-is	ces	106
kruis	nld	-is	ces	106
ди́е́з	rus	-is	ces	106
-	deu	ATP	ces	106
chico	spa	Achras sapota	ces	106
chico	spa	Achras zapota	ces	106
Libelle	deu	Agrion	ces	106
libellule	fra	Agrion	ces	106
Odonata	deu	Agrion	ces	106
Aluminium	deu	Al	ces	106
aluminium	fra	Al	ces	106
aluminium	eng	Al	ces	106
aluminum	eng	Al	ces	106
aluminio	spa	Al	ces	106
Al	eng	Alabama	ces	106
carbonero	spa	Albizzia	ces	106
-	deu	Albánie	ces	106
Al	eng	Alfréd	ces	106
frai	fra	Ammocetes	ces	106
fry	eng	Ammocetes	ces	106
fish fry	eng	Ammocetes	ces	106
Fischlarve	deu	Ammocetes	ces	106
Leptocephalus	deu	Ammocetes	ces	106
ammocetes	eng	Ammocetes	ces	106
fish larvae	eng	Ammocetes	ces	106
leptocephalus	eng	Ammocetes	ces	106
larve de poisson	fra	Ammocetes	ces	106
leptocephalus	fra	Ammocetes	ces	106
larvas de peces	spa	Ammocetes	ces	106
